,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1783,"Izmir, Turkey",38.23166,27.02997,Kiremeet Cafe & Restaurant,38.32278279498801,27.135999128222466,Café
1784,"Izmir, Turkey",38.23166,27.02997,Svalinn Hotel,38.33159016126336,27.134635663588888,Hotel
1785,"Izmir, Turkey",38.23166,27.02997,Hugo Boss Sosyal Tesisler,38.33968562867588,27.118468750667994,Restaurant
1786,"Izmir, Turkey",38.23166,27.02997,Uzay Kampı Türkiye,38.33627567563101,27.12681073107714,Science Museum
1787,"Izmir, Turkey",38.23166,27.02997,Toygar Pastanesi,38.29822855010612,27.173374255059944,Dessert Shop
1788,"Izmir, Turkey",38.23166,27.02997,Fes Spa Hamam,38.33502930873509,27.1361700558232,Spa
1789,"Izmir, Turkey",38.23166,27.02997,Beyturan Lokanta,38.275616259037236,27.196765425534053,Turkish Restaurant
1790,"Izmir, Turkey",38.23166,27.02997,Çiçekli Avlu Cafe,38.246412540373946,26.841032558463432,Café
1791,"Izmir, Turkey",38.23166,27.02997,Pop-up Burger Store,38.39122732448611,27.03816477799112,Burger Joint
1792,"Izmir, Turkey",38.23166,27.02997,Narlıdere Manzara,38.39043412700886,26.99989806286359,Scenic Lookout
1793,"Izmir, Turkey",38.23166,27.02997,Özel Heraderma Polikliniği,38.39236345011605,27.027697563171387,Medical Center
1794,"Izmir, Turkey",38.23166,27.02997,Buckin Coffee Co.,38.393881,27.046481,Coffee Shop
1795,"Izmir, Turkey",38.23166,27.02997,Fly Pilates & Personal Training  Studio,38.39360283696532,27.079783658177867,Pilates Studio
1796,"Izmir, Turkey",38.23166,27.02997,Sdf Pilates Studio,38.39400207894797,27.013081054645703,Pilates Studio
1797,"Izmir, Turkey",38.23166,27.02997,Ahmed Adnan Saygun Sanat Merkezi,38.39696618708548,27.078254493104758,Concert Hall
1798,"Izmir, Turkey",38.23166,27.02997,Göztepe Gürsel Aksel Stadyumu,38.39647533750803,27.075923681259155,Soccer Stadium
1799,"Izmir, Turkey",38.23166,27.02997,Nestor Cağ Kebap,38.38281352685821,27.110085420748437,Kebab Restaurant
1800,"Izmir, Turkey",38.23166,27.02997,GözGöz Store,38.3989355527855,27.08010408835918,Sporting Goods Shop
1801,"Izmir, Turkey",38.23166,27.02997,Astalavista Playstation Oyun Salonu,38.38672337398159,27.115815466350327,Arcade
1802,"Izmir, Turkey",38.23166,27.02997,bademler köy tiyatrosu,38.273171719092254,26.829846713398414,Indie Movie Theater
1803,"Izmir, Turkey",38.23166,27.02997,Bulldog Burger,38.33181422751805,26.86345110284498,Burger Joint
1804,"Izmir, Turkey",38.23166,27.02997,AASSM Büyük Salon,38.396876517990776,27.07816130870044,Concert Hall
1805,"Izmir, Turkey",38.23166,27.02997,Pizza Locale,38.40066421973241,27.104251553501555,Pizza Place
1806,"Izmir, Turkey",38.23166,27.02997,Şavkar Elit,38.356638443036466,26.870838489975178,Gym / Fitness Center
1807,"Izmir, Turkey",38.23166,27.02997,Cafein,38.40105171045964,27.114780821632724,Gaming Cafe
1808,"Izmir, Turkey",38.23166,27.02997,Charleston Cake & More,38.4018942176575,27.095049195211033,Café
1809,"Izmir, Turkey",38.23166,27.02997,Nou Camp Playstation,38.382142651283566,27.168402145430196,Arcade
1810,"Izmir, Turkey",38.23166,27.02997,Pavarotti Sea & More,38.40815682665506,27.002936561738785,Seafood Restaurant
1811,"Izmir, Turkey",38.23166,27.02997,Doğal 46 Dondurma Sarayı,38.38702260968124,27.142608518573454,Ice Cream Shop
1812,"Izmir, Turkey",38.23166,27.02997,Young Energy Crew Sport Center,38.398406226917736,27.113100334904924,Gym
1813,"Izmir, Turkey",38.23166,27.02997,Café La Dose,38.40749532969226,27.10375923964986,Café
1814,"Izmir, Turkey",38.23166,27.02997,Ottoman Nargile Atölyesi,38.37862158421337,26.8923913224725,Hookah Bar
1815,"Izmir, Turkey",38.23166,27.02997,Qualitasspa Agamemnon Thermal & Wellness Center,38.411820592630406,27.03211638500612,Spa
1816,"Izmir, Turkey",38.23166,27.02997,Güzelbahçe Sahili,38.378613417011394,26.894145011901855,Waterfront
1817,"Izmir, Turkey",38.23166,27.02997,Güzelbahçe Balıkçı Barınağı,38.37722599927325,26.88544199421908,Harbor / Marina
1818,"Izmir, Turkey",38.23166,27.02997,Dario Moreno Sokağı,38.40912486191185,27.117374539375305,Road
1819,"Izmir, Turkey",38.23166,27.02997,Sığacık Kale İçi,38.19376770362889,26.785999210458755,Castle
1820,"Izmir, Turkey",38.23166,27.02997,Tarihi Asansör,38.40862469962811,27.117429842467192,Historic Site
1821,"Izmir, Turkey",38.23166,27.02997,Sığacık Sahil,38.194994287251944,26.78677025155629,Beach
1822,"Izmir, Turkey",38.23166,27.02997,İzmir Devlet Tiyatrosu,38.414814484735956,27.123607048161084,Theater
1823,"Izmir, Turkey",38.23166,27.02997,Riccio Cafe,38.194374,26.786088,Coffee Shop
1824,"Izmir, Turkey",38.23166,27.02997,Sahne Tozu Tiyatrosu Haldun DORMEN Sahnesi,38.416403569850694,27.128473460365385,Theater
1825,"Izmir, Turkey",38.23166,27.02997,Maya Bahçe,38.186569,26.790839,Breakfast Spot
1826,"Izmir, Turkey",38.23166,27.02997,Arinna Spa & Wellness,38.19672625824936,26.774805016806635,Other Great Outdoors
1827,"Izmir, Turkey",38.23166,27.02997,İzmir Devlet Opera ve Balesi,38.416622636289055,27.129306606221398,Opera House
1828,"Izmir, Turkey",38.23166,27.02997,Sığacık Antik Hotel,38.194466623165205,26.786843488994204,Hotel
1829,"Izmir, Turkey",38.23166,27.02997,Yolo Art & Lounge,38.41855696443999,27.13447630405426,Café
1830,"Izmir, Turkey",38.23166,27.02997,Kadifekale Manzara,38.41284573704545,27.142924966401182,Campground
1831,"Izmir, Turkey",38.23166,27.02997,Kızlarağası Hanı,38.421068201276064,27.132966220378876,Historic Site
1832,"Izmir, Turkey",38.23166,27.02997,Key Hotel,38.423379452193196,27.13117468967499,Hotel
1833,"Izmir, Turkey",38.23166,27.02997,Swissôtel Büyük Efes,38.42808741072747,27.136249892217815,Hotel
1834,"Izmir, Turkey",38.23166,27.02997,Artlens Görsel Kültür ve Fotoğraf Atölyesi,38.42306921301345,27.131401196854675,Art Gallery
1835,"Izmir, Turkey",38.23166,27.02997,İzmir Yoga,38.429386797062136,27.137280776286755,Yoga Studio
1836,"Izmir, Turkey",38.23166,27.02997,Arkas Sanat Merkezi,38.43191667083956,27.13675623833678,Art Gallery
1837,"Izmir, Turkey",38.23166,27.02997,Zafer'in Yeri,38.430744,27.135477,Seafood Restaurant
1838,"Izmir, Turkey",38.23166,27.02997,Paşabahçe Mağazaları,38.42739584179247,27.135601373401325,Furniture / Home Store
1839,"Izmir, Turkey",38.23166,27.02997,Fasulye Tanesi,38.410591119006,27.17332413395383,Turkish Home Cooking Restaurant
1840,"Izmir, Turkey",38.23166,27.02997,Cumhuriyet Meydanı,38.429025828669594,27.134288549423218,Plaza
1841,"Izmir, Turkey",38.23166,27.02997,Aman Ha Balık,38.35797117807205,26.814246136063147,Seafood Restaurant
1842,"Izmir, Turkey",38.23166,27.02997,Taş Ev Akademi,38.43143173633673,27.146761870143262,Performing Arts Venue
1843,"Izmir, Turkey",38.23166,27.02997,Kartal Yuvası,38.427543208638866,27.13552210200633,Sporting Goods Shop
1844,"Izmir, Turkey",38.23166,27.02997,Atatürk Müzesi,38.43573170620462,27.140437334121902,History Museum
1845,"Izmir, Turkey",38.23166,27.02997,Olive Meyhane,38.43558839038306,27.141964123986696,Meyhane
1846,"Izmir, Turkey",38.23166,27.02997,Tarz Dans Atölyesi,38.42742908165028,27.14013242494403,Dance Studio
1847,"Izmir, Turkey",38.23166,27.02997,Kabuk Kitabevi,38.43526497559986,27.14188857660461,Bookstore
1848,"Izmir, Turkey",38.23166,27.02997,Léone Patisserie & Boulangerie,38.430041112683014,27.141243230047134,Pastry Shop
1849,"Izmir, Turkey",38.23166,27.02997,Kordon,38.435568623490326,27.14017331600189,Waterfront
1850,"Izmir, Turkey",38.23166,27.02997,Tunca Fotoğraf,38.434932019203,27.142981588840485,Photography Studio
1851,"Izmir, Turkey",38.23166,27.02997,Chocco|art,38.43280971293988,27.143453454021856,Chocolate Shop
1852,"Izmir, Turkey",38.23166,27.02997,Ünal Kaktüs,38.346716608073976,26.790740586945372,Garden Center
1853,"Izmir, Turkey",38.23166,27.02997,Kordon Çimler,38.437556137388924,27.140886783599854,Scenic Lookout
1854,"Izmir, Turkey",38.23166,27.02997,Pizza Locale,38.432515880818784,27.14277490878006,Pizza Place
1855,"Izmir, Turkey",38.23166,27.02997,Zeynel Ergin Gevrek Fırını,38.438381787762445,27.145034599982488,Bakery
1856,"Izmir, Turkey",38.23166,27.02997,Alsancak Dostlar Fırını,38.439198899968446,27.143786258422832,Bakery
1857,"Izmir, Turkey",38.23166,27.02997,Gündoğdu Meydanı,38.43553500756273,27.13973343372345,Plaza
1858,"Izmir, Turkey",38.23166,27.02997,Viola Restaurant,38.316433,27.287756,Breakfast Spot
1859,"Izmir, Turkey",38.23166,27.02997,Samimi,38.43725565529604,27.144375994754796,Coffee Shop
1860,"Izmir, Turkey",38.23166,27.02997,CrossFit Alsancak,38.43777567902689,27.15279307775159,Gym / Fitness Center
1861,"Izmir, Turkey",38.23166,27.02997,Şirin Baba Çay Evi,38.43729448253141,27.144262777524396,Tea Room
1862,"Izmir, Turkey",38.23166,27.02997,Tiyatrohane,38.436895380761904,27.14340116109879,Theater
1863,"Izmir, Turkey",38.23166,27.02997,Hayyam Şarap & Kitabevi,38.439293,27.143036,Winery
1864,"Izmir, Turkey",38.23166,27.02997,Adana Merkez Kebap Evi,38.32396817432237,26.764457273974806,Kebab Restaurant
1865,"Izmir, Turkey",38.23166,27.02997,Giritli Kâmuran,38.43988399924579,27.14212487082136,Café
1866,"Izmir, Turkey",38.23166,27.02997,Balıkçım,38.3280851982058,26.764964405947246,Seafood Restaurant
1867,"Izmir, Turkey",38.23166,27.02997,Yakın Kitap & Cafe,38.438422896419574,27.143886150847187,Bookstore
1868,"Izmir, Turkey",38.23166,27.02997,Bostanlı Günbatımı Seyir Terası,38.45547070594816,27.09376573562622,Scenic Lookout
1869,"Izmir, Turkey",38.23166,27.02997,Bostanlı Sahili,38.45673094435663,27.09007501602173,Waterfront
1870,"Izmir, Turkey",38.23166,27.02997,Münire,38.437239264245264,27.144275146612113,Café
1871,"Izmir, Turkey",38.23166,27.02997,Urla 8 Design Hotel,38.32036757182676,26.7649605963459,Motel
1872,"Izmir, Turkey",38.23166,27.02997,İzmir Dans Akademi,38.437261,27.153487,Dance Studio
1873,"Izmir, Turkey",38.23166,27.02997,Tarihi Havagazı Fabrikası,38.44019499020759,27.15174203301594,Event Space
1874,"Izmir, Turkey",38.23166,27.02997,Şehnaz Özbek Mantısı,38.454454097590514,27.106624245643612,Manti Place
1875,"Izmir, Turkey",38.23166,27.02997,Çelebi Unlu Mamulleri,38.44114274726369,27.143987032651275,Pastry Shop
1876,"Luang Prabang, Laos",20.2115415,102.612684,Ban Xanghai: Liquor & Silk village,20.00350880986876,102.23191874406159,Liquor Store
1877,"Luang Prabang, Laos",20.2115415,102.612684,ถ้ำติ่ง,20.049369084945493,102.21079080155195,Nature Preserve
1878,"Luang Prabang, Laos",20.2115415,102.612684,Deen Restaurant,20.569606,102.617242,Indian Restaurant
1879,"Luang Prabang, Laos",20.2115415,102.612684,Vongmany,20.569723954527248,102.6169594621053,Asian Restaurant
1880,"Luang Prabang, Laos",20.2115415,102.612684,Alex Restaurant,20.56907657992136,102.61691461296168,Café
1881,"Luang Prabang, Laos",20.2115415,102.612684,Manifa Elephant Village,20.017906,102.228117,Athletics & Sports
1882,"Luang Prabang, Laos",20.2115415,102.612684,Pak Ou Caves,20.048695,102.210703,Other Great Outdoors
1883,"Luang Prabang, Laos",20.2115415,102.612684,Nam Ou River Lodge,20.568417562993048,102.6094362612151,Hotel
1884,"Luang Prabang, Laos",20.2115415,102.612684,C T Restaurant,20.569945,102.616828,Restaurant
1885,"Luang Prabang, Laos",20.2115415,102.612684,Delilah's,20.57170187501779,102.61477308656798,Café
1886,"Luang Prabang, Laos",20.2115415,102.612684,Manivanh Resturant,20.053236,102.213087,Asian Restaurant
1887,"Luang Prabang, Laos",20.2115415,102.612684,Nam Ou Riverside,20.05108800215251,102.21146626076893,Resort
1888,"Beijing, China",40.190632,116.412144,Olympic Forest Park North Park (奥林匹克森林公园北园),40.02914560657223,116.39989373657511,Park
1889,"Beijing, China",40.190632,116.412144,Red 1 Karting Beijing,40.0294034510082,116.47191041268545,Go Kart Track
1890,"Beijing, China",40.190632,116.412144,National Tennis Center (国家网球中心),40.018136884603464,116.37299810624965,Tennis Stadium
1891,"Beijing, China",40.190632,116.412144,Summer Palace (颐和园),39.99862163784795,116.2700217962265,Historic Site
1892,"Beijing, China",40.190632,116.412144,Mrs. Shanen's Bagels | 单太太贝谷面包房,40.077872997952824,116.52871018818031,Bagel Shop
1893,"Beijing, China",40.190632,116.412144,Annie's (安妮意大利餐厅),40.02313608637479,116.50546283303754,Italian Restaurant
1894,"Beijing, China",40.190632,116.412144,素虎 Vegetarian Restaurant,39.994747037414974,116.32861522483836,Vegetarian / Vegan Restaurant
1895,"Beijing, China",40.190632,116.412144,NUO Hotel Beijing (北京诺金酒店),39.97494603116613,116.47457134463582,Hotel
1896,"Beijing, China",40.190632,116.412144,Mutianyu Great Wall Travel Service (中国慕田峪长城旅游),40.41604181823573,116.53805559683772,Transportation Service
1897,"Beijing, China",40.190632,116.412144,798 Art Zone (798艺术区),39.983048723481105,116.48867994097415,Public Art
1898,"Beijing, China",40.190632,116.412144,Yonghegong Lama Temple (雍和宫),39.945910354882905,116.41088505680857,Buddhist Temple
1899,"Beijing, China",40.190632,116.412144,红砖美术馆 Red Brick Art Museum,40.04100046127465,116.49413823685182,Art Gallery
1900,"Beijing, China",40.190632,116.412144,The Opposite House (瑜舍),39.93623854878213,116.44864160393983,Hotel
1901,"Beijing, China",40.190632,116.412144,馅老满酒家 • Xian Lao Man,39.94167217165955,116.40223757446626,Chinese Restaurant
1902,"Beijing, China",40.190632,116.412144,Toast,39.94204783752652,116.39310196444858,Café
1903,"Beijing, China",40.190632,116.412144,Arrow Factory Brewing (Arrow Factory Brewing 箭厂啤酒 (亮马河店)),39.94389709231369,116.44314765930174,Brewery
1904,"Beijing, China",40.190632,116.412144,Crystal BBQ (水晶烤肉),39.99257002400993,116.33314879288153,Korean Restaurant
1905,"Beijing, China",40.190632,116.412144,Rosewood Beijing (北京瑰丽酒店),39.918612033898874,116.45491627740178,Hotel
1906,"Beijing, China",40.190632,116.412144,Jingshan Park (景山公园),39.92353591625474,116.39057636260986,Park
1907,"Beijing, China",40.190632,116.412144,Din Tai Fung (鼎泰丰),39.94513119136509,116.43877772141599,Dumpling Restaurant
1908,"Beijing, China",40.190632,116.412144,Olympic Forest Park (奥林匹克森林公园),40.01517,116.38935,Park
1909,"Beijing, China",40.190632,116.412144,InterContinental Beijing Sanlitun (北京三里屯通盈中心洲际酒店),39.93140938840894,116.4490999747531,Hotel
1910,"Beijing, China",40.190632,116.412144,Wanchun Pavilion (万春亭),39.923488838611725,116.39042011936871,Historic Site
1911,"Beijing, China",40.190632,116.412144,Din Tai Fung (鼎泰丰),39.913629895926434,116.40576575630728,Dumpling Restaurant
1912,"Beijing, China",40.190632,116.412144,Modernista,39.94317389132807,116.39345317391444,Bar
1913,"Beijing, China",40.190632,116.412144,Shine Hills (中粮祥云小镇),40.086915128395816,116.53181322738142,Shopping Plaza
1914,"Beijing, China",40.190632,116.412144,Green T. House Living,40.044088,116.485836,Chinese Restaurant
1915,"Beijing, China",40.190632,116.412144,Haidilao Hot Pot (海底捞火锅),39.98836593511596,116.4782295090246,Hotpot Restaurant
1916,"Beijing, China",40.190632,116.412144,Din Tai Fung (鼎泰丰),39.909209536859834,116.47376775741577,Dumpling Restaurant
1917,"Beijing, China",40.190632,116.412144,Voyage Coffee,39.940056675546685,116.39679675679244,Coffee Shop
1918,"Beijing, China",40.190632,116.412144,Page One (叶壹堂),39.93434940900254,116.44905410767903,Bookstore
1919,"Beijing, China",40.190632,116.412144,Hotel Jen Beijing (新国贸饭店),39.91145565021262,116.45357558297798,Hotel
1920,"Beijing, China",40.190632,116.412144,Haru 尚水长廊,40.06128807239105,116.54162452191483,Japanese Restaurant
1921,"Beijing, China",40.190632,116.412144,Shichahai Park (什刹海公园 Shichahai Park),39.93244621864724,116.3857913017273,Park
1922,"Beijing, China",40.190632,116.412144,圓明园,40.00013790151122,116.30473740767334,Historic Site
1923,"Beijing, China",40.190632,116.412144,The Great Wall at Juyong Pass (居庸关长城),40.28851862020052,116.06750386374195,Historic Site
1924,"Beijing, China",40.190632,116.412144,Guozijian Imperial Academy (国子监),39.944917048457796,116.40697002410889,Historic Site
1925,"Beijing, China",40.190632,116.412144,Great Leap Brewing (Great Leap Brewing 大跃啤酒),39.93593690654814,116.39308082174908,Brewery
1926,"Beijing, China",40.190632,116.412144,Sanyuanli Market (三源里菜市场),39.949826229913555,116.45070259563441,Farmers Market
1927,"Beijing, China",40.190632,116.412144,Zhang Mama (张妈妈特色川味馆),39.93697554038245,116.40245823979976,Szechuan Restaurant
1928,"Beijing, China",40.190632,116.412144,TRB Hutong,39.9265275764491,116.39720388581632,French Restaurant
1929,"Beijing, China",40.190632,116.412144,RAMO,39.94268827890651,116.40412190795806,Pizza Place
1930,"Beijing, China",40.190632,116.412144,Jenny Wang's 捷妮王,40.06128728939161,116.54045605169257,Supermarket
1931,"Beijing, China",40.190632,116.412144,The Peninsula Beijing (王府半岛酒店),39.91416688489904,116.41019181892923,Hotel
1932,"Beijing, China",40.190632,116.412144,中国航空博物馆 China Aviation Museum,40.181218653380995,116.35744529058117,Museum
1933,"Beijing, China",40.190632,116.412144,Taikoo Li Sanlitun (三里屯太古里),39.9332539813485,116.44858133999325,Shopping Mall
1934,"Beijing, China",40.190632,116.412144,Chaoyang Park (朝阳公园),39.94109951066125,116.47510515424248,Park
1935,"Beijing, China",40.190632,116.412144,Indigo (颐堤港),39.968918573104595,116.48476200221606,Shopping Mall
1936,"Beijing, China",40.190632,116.412144,Mokihi,39.948443750468506,116.46597136437879,Cocktail Bar
1937,"Beijing, China",40.190632,116.412144,Nali Patio (那里花园),39.93482015860043,116.44854815714633,Shopping Mall
1938,"Beijing, China",40.190632,116.412144,Din Tai Fung (鼎泰丰),39.91787397017969,116.44316738142668,Dumpling Restaurant
1939,"Beijing, China",40.190632,116.412144,Parkview Green (侨福芳草地),39.918192722620375,116.44327967450147,Shopping Mall
1940,"Beijing, China",40.190632,116.412144,Palace of Heavenly Purity (乾清宫),39.91849073015163,116.39063683482365,Historic Site
1941,"Beijing, China",40.190632,116.412144,Corner Tower (NE) (角楼 (东北)),39.921938674370736,116.39602399639588,Historic Site
1942,"Beijing, China",40.190632,116.412144,Shangri-La China World Summit Wing (国贸大酒店),39.91089335048794,116.4522360276891,Hotel
1943,"Beijing, China",40.190632,116.412144,Living Room @ CHAO三里屯,39.93172901540313,116.44549086905297,Bistro
1944,"Beijing, China",40.190632,116.412144,Coco Curry House 壱番屋 (Coco 壱番屋),39.94835078752868,116.45370927067368,Japanese Curry Restaurant
1945,"Beijing, China",40.190632,116.412144,China Film Archive Art Cinema (中国电影资料馆艺术影院),39.951405027206114,116.36350468558118,Indie Movie Theater
1946,"Beijing, China",40.190632,116.412144,Bulgari Hotel Beijing,39.94636434794019,116.45135668752015,Hotel
1947,"Beijing, China",40.190632,116.412144,Forbidden City (Palace Museum) (故宫（博物院）),39.91770204306014,116.39066219329834,Historic Site
1948,"Beijing, China",40.190632,116.412144,Mao Mao Chong (毛毛虫),39.93354793580871,116.40099496823991,Pub
1949,"Beijing, China",40.190632,116.412144,Ritan Park (日坛公园),39.91449278949437,116.4380943775177,Park
1950,"Beijing, China",40.190632,116.412144,New World Beijing Hotel (北京新世界酒店),39.897296488684425,116.40592320111824,Hotel
1951,"Beijing, China",40.190632,116.412144,Tian'anmen Tower (天安门城楼),39.90656228127186,116.39158218479662,Historic Site
1952,"Beijing, China",40.190632,116.412144,Great Leap Brewing (大跃啤酒),39.9485320124962,116.44873470067978,Brewery
1953,"Beijing, China",40.190632,116.412144,Beihai Park (北海公园),39.92207949928855,116.38331069153004,Park
1954,"Beijing, China",40.190632,116.412144,Jingzun Peking Duck Restaurant (京尊烤鸭),39.93586598597585,116.4377117602467,Peking Duck Restaurant
1955,"Beijing, China",40.190632,116.412144,Dusk Dawn Club (DDC),39.93067357849994,116.404337700115,Bar
1956,"Beijing, China",40.190632,116.412144,The Black Moth,39.93476195512906,116.44912246237354,Cocktail Bar
1957,"Beijing, China",40.190632,116.412144,Temple of Heaven (天坛),39.87989926548749,116.40295710414647,Temple
1958,"Beijing, China",40.190632,116.412144,Apple China Central Mall (Apple 华贸购物中心),39.907956782123264,116.47323827117167,Electronics Store
1959,"Beijing, China",40.190632,116.412144,1949 全鴨季 (金寶街),39.913170011585855,116.4146992741407,Beijing Restaurant
1960,"Beijing, China",40.190632,116.412144,Jing-A (京A) Brewpub Xingfucun (京A Brewpub),39.93547687454882,116.43870977333724,Brewery
1961,"Beijing, China",40.190632,116.412144,MOKA Bros,39.94714490882112,116.4691369381876,Café
1962,"Beijing, China",40.190632,116.412144,Gate of Supreme Harmony (太和门),39.91371929434656,116.39088043068145,Historic Site
1963,"Beijing, China",40.190632,116.412144,Brickyard Eco-Retreat,40.42657180887686,116.54344376606846,Resort
1964,"Beijing, China",40.190632,116.412144,Hall of Prayer for Good Harvests (祈年殿),39.88213116420549,116.40677971583875,Temple
1965,"Beijing, China",40.190632,116.412144,Legendale Hotel (北京励骏酒店),39.91391993418954,116.41260996465404,Hotel
1966,"Beijing, China",40.190632,116.412144,Gung Ho Pizza (Gung Ho Pizza 叫板！披萨),39.93125565788497,116.4448450818357,Pizza Place
1967,"Beijing, China",40.190632,116.412144,Hotel Éclat Beijing,39.91808758208729,116.44284730473504,Hotel
1968,"Beijing, China",40.190632,116.412144,Hall of Preserving Harmony (保和殿),39.91679870678914,116.39080883242923,Historic Site
1969,"Beijing, China",40.190632,116.412144,751 D.Park,39.983611077032336,116.49328919625115,Public Art
1970,"Beijing, China",40.190632,116.412144,Hall of Supreme Harmony (太和殿),39.915466461530265,116.39086168289484,Historic Site
1971,"Beijing, China",40.190632,116.412144,Crowne Plaza Executive Lounge,40.06275585243244,116.55026539407277,Hotel
1972,"Beijing, China",40.190632,116.412144,22 International Art Plaza,39.898529540392744,116.46450290400088,Art Gallery
1973,"Beijing, China",40.190632,116.412144,The Taco Bar,39.93124961998479,116.45086803916747,Mexican Restaurant
1974,"Beijing, China",40.190632,116.412144,Ditan Park (地坛公园),39.95255298696162,116.41060840687166,Historic Site
1975,"Beijing, China",40.190632,116.412144,小吊梨汤,39.927838481748225,116.45780887195356,Chinese Restaurant
1976,"Beijing, China",40.190632,116.412144,Pie Squared Pizza (方派披萨),40.03294420584807,116.52109258782093,Pizza Place
1977,"Beijing, China",40.190632,116.412144,Hall of Union (交泰殿),39.919027859260275,116.39076619582343,Historic Site
1978,"Beijing, China",40.190632,116.412144,Mutianyu Great Wall Tower 14,40.44065718952542,116.5599171338677,National Park
1979,"Beijing, China",40.190632,116.412144,Obentos (本之味),39.94905522872129,116.45795064677255,Japanese Restaurant
1980,"Beijing, China",40.190632,116.412144,Great Wall Mutianyu Cable Car Station,40.43329780714515,116.55861552470274,Ski Chairlift
1981,"Beijing, China",40.190632,116.412144,"Kerry Hotel, Beijing (北京嘉里大酒店)",39.912512834672604,116.45144865986528,Hotel
1982,"Beijing, China",40.190632,116.412144,Read Cafe 阅咖啡,39.89771720617529,116.45274433834268,Café
1983,"Beijing, China",40.190632,116.412144,Great Leap Brewing (大跃啤酒),39.935113277096114,116.43591753541357,Brewery
1984,"Beijing, China",40.190632,116.412144,La Pizza Shangdu SOHO,39.91718748877956,116.44589594612928,Pizza Place
1985,"Beijing, China",40.190632,116.412144,Slow Boat Brewpub (悠航鲜啤),39.92958207951827,116.44915346250912,Brewery
1986,"Beijing, China",40.190632,116.412144,"塔一 Tower Guard House Tower, 慕田峪长城 Great Wall at Mutianyu",40.430699177972286,116.56487067221114,Historic Site
1987,"Beijing, China",40.190632,116.412144,Annie's (安妮意大利餐厅),39.914558216107146,116.44965110399932,Italian Restaurant
1988,"Auckland, New Zealand",-36.5412811,174.5506104914412,Puhoi Valley Cafe & Cheese Store,-36.504287743649755,174.63825582768305,Café
1989,"Auckland, New Zealand",-36.5412811,174.5506104914412,Orewa Beach,-36.58953455166995,174.696888746624,Beach
1990,"Auckland, New Zealand",-36.5412811,174.5506104914412,Puhoi Pub,-36.51218073195915,174.66080881000036,Bar
1991,"Auckland, New Zealand",-36.5412811,174.5506104914412,Stanmore Bay Beach,-36.62517917966673,174.7386851507104,Beach
1992,"Auckland, New Zealand",-36.5412811,174.5506104914412,Snells Beach,-36.4199369748029,174.7292171673771,Beach
1993,"Auckland, New Zealand",-36.5412811,174.5506104914412,Browns Bay Beach,-36.714290575252235,174.75003719329834,Beach
1994,"Auckland, New Zealand",-36.5412811,174.5506104914412,Long Bay Regional Park,-36.684292904467796,174.74921236199376,Park
1995,"Auckland, New Zealand",-36.5412811,174.5506104914412,Long Bay Beach,-36.68741336210756,174.75039043224496,Beach
1996,"Auckland, New Zealand",-36.5412811,174.5506104914412,Matakana Farmers Market,-36.351720397742355,174.71792026835604,Farmers Market
1997,"Auckland, New Zealand",-36.5412811,174.5506104914412,Milford Beach,-36.7655841400046,174.767804145813,Beach
1998,"Auckland, New Zealand",-36.5412811,174.5506104914412,Charlies Gelato Garden,-36.37397804694365,174.70411000052252,Ice Cream Shop
1999,"Auckland, New Zealand",-36.5412811,174.5506104914412,Omaha Beach,-36.340053326865515,174.77479934692383,Beach
2000,"Auckland, New Zealand",-36.5412811,174.5506104914412,K-Mart,-36.728644008260225,174.70972239040753,Department Store
2001,"Auckland, New Zealand",-36.5412811,174.5506104914412,Takapuna Beach,-36.787804773202325,174.77441062879055,Beach
2002,"Auckland, New Zealand",-36.5412811,174.5506104914412,Muriwai Beach,-36.82969621405504,174.42754718324477,Surf Spot
2003,"Auckland, New Zealand",-36.5412811,174.5506104914412,Mairangi Bay Beach,-36.7382413577954,174.75561750743356,Beach
2004,"Auckland, New Zealand",-36.5412811,174.5506104914412,Top Of The Dome Cafe,-36.363976829195025,174.6128468255311,Café
2005,"Auckland, New Zealand",-36.5412811,174.5506104914412,The Glass House @ Brick Bay,-36.40646724469514,174.7232296040092,Restaurant
2006,"Auckland, New Zealand",-36.5412811,174.5506104914412,Anchor Bay,-36.36910224845135,174.83402732043973,Beach
2007,"Auckland, New Zealand",-36.5412811,174.5506104914412,Soljans Estate Winery,-36.788208096321895,174.5784130662364,Winery
2008,"Auckland, New Zealand",-36.5412811,174.5506104914412,Tawharanui Regional Park,-36.36929170286143,174.833553730897,Trail
2009,"Auckland, New Zealand",-36.5412811,174.5506104914412,Silo Park,-36.84015801272562,174.75487299713436,Plaza
2010,"Auckland, New Zealand",-36.5412811,174.5506104914412,Coopers Creek Winery,-36.76846058441368,174.52448717578173,Vineyard
2011,"Auckland, New Zealand",-36.5412811,174.5506104914412,Mount Victoria Reserve,-36.8267035797158,174.79853791651473,Scenic Lookout
2012,"Auckland, New Zealand",-36.5412811,174.5506104914412,Onepoto Domain,-36.80909070723719,174.75152258078364,Park
2013,"Auckland, New Zealand",-36.5412811,174.5506104914412,OYSTER & CHOP,-36.84309,174.7626,Bistro
2014,"Auckland, New Zealand",-36.5412811,174.5506104914412,Honey,-36.78922710509704,174.77056370211218,Café
